time (s),gx (dps),gy (dps),gz (dps),ax (g),ay (g),az (g),lat, long, alt (m),temp (C)
0.9441177845001221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9544422626495361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9648947715759277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.975182294845581,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9855272769927979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9958515167236328,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0061297416687012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0167241096496582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0271821022033691,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.037668228149414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0480201244354248,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0583908557891846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0687353610992432,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0791280269622803,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0894927978515625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0998435020446777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1102581024169922,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1206209659576416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1310234069824219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.141634225845337,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.152148723602295,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1625750064849854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1731152534484863,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1834771633148193,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.1938705444335938,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2044463157653809,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2147958278656006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.225174903869629,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2355358600616455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2459139823913574,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2568292617797852,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2672216892242432,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2776007652282715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.2879421710968018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.298292875289917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.308638572692871,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.3189973831176758,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.3294432163238525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.339925765991211,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.3503751754760742,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.3607089519500732,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.3711180686950684,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.381725549697876,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.39210844039917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4025042057037354,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4128777980804443,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4234566688537598,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4338369369506836,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4442212581634521,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4545907974243164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.464972734451294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.475564956665039,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.4861316680908203,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.496511697769165,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5069005489349365,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5172739028930664,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5276751518249512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5380709171295166,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5484564304351807,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5588252544403076,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5693004131317139,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5796263217926025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.5900189876556396,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.600426197052002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6108403205871582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6213462352752686,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6318116188049316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6422300338745117,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6526820659637451,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6631040573120117,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.673811912536621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.684222936630249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.6945507526397705,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7049164772033691,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7153058052062988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7257170677185059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7359929084777832,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7463016510009766,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7567253112792969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7670772075653076,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7774903774261475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7878472805023193,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.7981293201446533,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8085048198699951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8189120292663574,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8293442726135254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.839911937713623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8503236770629883,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8606767654418945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8711140155792236,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8817012310028076,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.8923654556274414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9028337001800537,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9132909774780273,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.923792839050293,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.934091567993164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9443888664245605,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9548096656799316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9652385711669922,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.97562837600708,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9859161376953125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.9962003231048584,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.0068392753601074,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.017301321029663,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.027740716934204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.0380823612213135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.048518657684326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.0588579177856445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.0692853927612305,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.0798180103302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.090203285217285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.1005446910858154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.110950231552124,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.121309757232666,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.131584882736206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.141969919204712,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.1522603034973145,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.1626100540161133,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.1729722023010254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.183344602584839,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.1936657428741455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.204005002975464,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.214354991912842,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2246572971343994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2349860668182373,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.245501756668091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.256014823913574,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2665252685546875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2770674228668213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2876124382019043,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.2981529235839844,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.30869722366333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.3190431594848633,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.329437017440796,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.3399670124053955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.3503000736236572,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.360793113708496,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.371530294418335,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.3818790912628174,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.3924918174743652,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.4029343128204346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.4132626056671143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.4237163066864014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.434182643890381,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.4445035457611084,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.454916477203369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.465317964553833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.475864887237549,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.4863054752349854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.49666166305542,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.5075888633728027,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.517885208129883,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.528224468231201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.5385754108428955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.5489962100982666,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.5595927238464355,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.5700032711029053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.580327033996582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.590733289718628,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.601252317428589,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.611769676208496,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.6222527027130127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.632687568664551,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.643134355545044,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.6535630226135254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.6639750003814697,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.674588680267334,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.685030937194824,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.695460081100464,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.7058799266815186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.716318368911743,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.7266952991485596,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.737077474594116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.747441291809082,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.75783634185791,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.7681987285614014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.778809070587158,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.7892675399780273,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.800071954727173,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.810434341430664,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.820911407470703,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.831218719482422,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.841644763946533,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.852013349533081,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.8625128269195557,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.8728630542755127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.883206844329834,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.8935039043426514,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9039306640625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.91430401802063,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.924591302871704,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9349985122680664,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9453985691070557,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.955850124359131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.966235637664795,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9766218662261963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9870588779449463,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2.9974968433380127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.0081546306610107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.018580436706543,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.028986930847168,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.039285898208618,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.049835681915283,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.060375213623047,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.0708529949188232,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.081446647644043,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.09194278717041,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.1022751331329346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.1127383708953857,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.1230790615081787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.133460283279419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.143941879272461,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.154400110244751,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.1649866104125977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.1756198406219482,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.186312437057495,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.196779251098633,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.20725679397583,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.217646360397339,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.22825288772583,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.2386703491210938,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.24904203414917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.2594382762908936,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.2697908878326416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.2802369594573975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.290692090988159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3010613918304443,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3115179538726807,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3219692707061768,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3323562145233154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.342644453048706,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3529720306396484,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.363420248031616,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.373819589614868,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.3841567039489746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.394472360610962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4050917625427246,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.415548324584961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.425992727279663,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4364404678344727,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4468495845794678,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4571850299835205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.467571258544922,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.477999687194824,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4884016513824463,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.4988081455230713,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.509185552597046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.519469976425171,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.529759407043457,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.5401668548583984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.5505292415618896,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.5608959197998047,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.571293830871582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.5816538333892822,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.5921597480773926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6025218963623047,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6129250526428223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.623598098754883,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.634113073348999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6446685791015625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.654980182647705,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6655333042144775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6760928630828857,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6865222454071045,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.6968445777893066,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.707430362701416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.7179741859436035,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.728343963623047,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.738722801208496,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.749084711074829,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.7600038051605225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.770592451095581,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.7809808254241943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.791635513305664,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8021082878112793,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8126940727233887,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8230645656585693,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.833479881286621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8438167572021484,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.854097604751587,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8645687103271484,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.874985456466675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.88531231880188,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.8956260681152344,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.906010389328003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.916410446166992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.9267852306365967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.937166213989258,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.9475271701812744,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.9578652381896973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.9682669639587402,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.9785890579223633,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3.988956928253174,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.000925064086914,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.011627912521362,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.0222485065460205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.032747268676758,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.043359994888306,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.053904056549072,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.064197540283203,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.074633836746216,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.085112571716309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.095536470413208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.105910539627075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.1162428855896,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.126581430435181,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.1370885372161865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.147381544113159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.1577064990997314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.168035268783569,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.178379774093628,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.1887898445129395,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.199071645736694,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.2095654010772705,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.219951152801514,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.230393409729004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.240908861160278,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.251269578933716,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.261558532714844,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.2718541622161865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.2822349071502686,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.29251766204834,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.302961349487305,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.31340479850769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.323675870895386,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.334004163742065,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.344487190246582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.35514235496521,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.365438222885132,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.37584924697876,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.386139869689941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.396580934524536,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.407012462615967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.417519569396973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.427974462509155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.438452482223511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.448740243911743,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.459388971328735,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.470017671585083,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.4804604053497314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.490957498550415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.501446723937988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.511906385421753,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.52235746383667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.532810688018799,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.54334282875061,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.553744077682495,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.564020395278931,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.574455738067627,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.584761142730713,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.59506630897522,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.605361461639404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.6156699657440186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.625948429107666,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.636323928833008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.646815061569214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.6572346687316895,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.6675121784210205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.677937984466553,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.6883978843688965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.698675870895386,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4.7090089321136475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
